encuesta_id,empleado_id,burnout_exhaustion,burnout_cynicism,burnout_efficacy,burnout_global,boreout_disinterest,boreout_lack_challenge,boreout_underload,boreout_global,wellbeing_satisfaction,wellbeing_efficacy,wellbeing_global,rotation_global
ENC_01182,EMP_01012,4.603333333333333,2.9933333333333336,3.6199999999999997,3.738888888888889,1.8766666666666667,2.7266666666666666,1.7266666666666666,2.11,1.7025000000000001,2.0,1.8300000000000003,2.7733333333333334
ENC_01183,EMP_02082,5.0,1.0,2.4166666666666665,2.8055555555555554,1.0,1.0,1.0,1.0,4.71,4.7,4.705714285714286,1.0
ENC_01184,EMP_00507,4.050000000000001,2.973333333333333,3.073333333333333,3.3655555555555563,1.5666666666666664,2.5366666666666666,1.67,1.9244444444444444,2.42,2.13,2.295714285714286,2.9933333333333336
ENC_01185,EMP_01440,4.583333333333333,1.0,2.3200000000000003,2.6344444444444446,1.0,1.0,1.0,1.0,4.032500000000001,4.753333333333333,4.341428571428572,1.0
ENC_01186,EMP_01930,2.4966666666666666,1.7533333333333332,1.5733333333333333,1.941111111111111,1.75,1.3566666666666665,2.1433333333333335,1.7499999999999998,4.28,3.73,4.0442857142857145,1.0
ENC_01187,EMP_02474,2.0366666666666666,2.6133333333333333,2.623333333333333,2.4244444444444446,2.8433333333333333,2.7433333333333336,2.7566666666666664,2.7811111111111115,2.045,2.203333333333333,2.1128571428571425,3.08
ENC_01188,EMP_01126,3.1166666666666667,1.5266666666666666,1.5999999999999999,2.081111111111111,1.4800000000000002,1.3366666666666667,1.7533333333333332,1.5233333333333332,4.5075,3.6233333333333335,4.128571428571429,1.0
ENC_01189,EMP_01595,4.71,3.1666666666666665,3.5199999999999996,3.7988888888888885,1.71,3.223333333333333,1.5166666666666666,2.15,2.13,1.8333333333333333,2.0028571428571427,2.8533333333333335
ENC_01190,EMP_01355,3.436666666666666,1.3533333333333335,1.75,2.18,1.4633333333333332,1.3066666666666666,1.6433333333333333,1.471111111111111,3.5650000000000004,3.6999999999999997,3.6228571428571428,1.1833333333333333
ENC_01191,EMP_00973,2.0833333333333335,2.14,2.19,2.137777777777778,2.5966666666666667,2.5366666666666666,1.95,2.361111111111111,2.7925,3.0233333333333334,2.891428571428572,2.2933333333333334
ENC_01192,EMP_01075,4.653333333333333,3.0233333333333334,3.24,3.638888888888889,1.593333333333333,3.47,1.8699999999999999,2.311111111111111,2.55,2.3966666666666665,2.4842857142857144,2.3533333333333335
ENC_01193,EMP_01777,4.626666666666666,2.66,3.2466666666666666,3.511111111111111,1.5133333333333334,2.47,1.61,1.8644444444444446,2.995,2.6300000000000003,2.8385714285714285,2.37
ENC_01194,EMP_01846,4.276666666666666,1.9733333333333334,2.936666666666666,3.0622222222222226,1.6366666666666667,1.9266666666666665,1.3,1.6211111111111112,2.5275,2.8333333333333335,2.6585714285714284,2.686666666666667
ENC_01195,EMP_02498,2.4000000000000004,1.7833333333333334,1.8533333333333333,2.0122222222222224,2.0366666666666666,1.5366666666666664,2.42,1.9977777777777779,3.57,3.5766666666666667,3.572857142857143,1.3233333333333335
ENC_01196,EMP_01932,4.616666666666666,2.23,3.356666666666667,3.401111111111111,1.6166666666666665,2.603333333333333,1.5233333333333334,1.9144444444444442,2.2575000000000003,2.2933333333333334,2.272857142857143,2.56
ENC_01197,EMP_02066,4.79,2.31,3.4499999999999997,3.516666666666667,1.5200000000000002,2.526666666666667,1.4100000000000001,1.818888888888889,2.0125,2.063333333333333,2.0342857142857143,2.7100000000000004
ENC_01198,EMP_00515,3.25,1.61,2.3866666666666663,2.4155555555555552,1.54,1.71,1.45,1.5666666666666667,3.2600000000000002,3.3233333333333337,3.2871428571428574,1.7466666666666668
ENC_01199,EMP_00326,2.5066666666666664,2.103333333333333,2.1766666666666667,2.2622222222222224,2.0,2.4066666666666667,2.356666666666667,2.2544444444444443,3.9749999999999996,3.5766666666666667,3.8042857142857143,1.4400000000000002
ENC_01200,EMP_00429,3.966666666666667,1.0,2.15,2.3722222222222222,1.0266666666666666,1.0,1.2033333333333334,1.0766666666666667,4.335,3.936666666666666,4.164285714285714,1.0366666666666668
ENC_01201,EMP_02479,3.1199999999999997,1.7866666666666668,2.033333333333333,2.3133333333333335,2.1199999999999997,1.3,1.9500000000000002,1.79,3.3524999999999996,4.003333333333334,3.6314285714285712,1.3866666666666667
ENC_01202,EMP_00050,1.99,1.906666666666667,2.006666666666667,1.9677777777777778,3.07,1.9966666666666668,2.493333333333333,2.52,2.6624999999999996,2.5500000000000003,2.6142857142857143,2.2133333333333334
ENC_01203,EMP_01262,2.81,1.7933333333333332,1.7533333333333332,2.118888888888889,1.8233333333333333,1.61,1.9133333333333333,1.7822222222222222,3.5650000000000004,3.25,3.4300000000000006,1.5599999999999998
ENC_01204,EMP_00901,2.6633333333333336,2.54,2.4966666666666666,2.566666666666667,2.7166666666666663,2.0766666666666667,2.143333333333333,2.3122222222222217,2.3125,2.8366666666666664,2.537142857142857,2.626666666666667
ENC_01205,EMP_01108,3.4933333333333336,1.4500000000000002,2.223333333333333,2.388888888888889,1.58,1.6233333333333333,1.5566666666666666,1.5866666666666667,3.8850000000000002,3.65,3.7842857142857143,1.43
ENC_01206,EMP_02438,3.09,1.4100000000000001,2.0233333333333334,2.1744444444444446,1.86,1.57,1.57,1.666666666666667,3.525,3.2433333333333336,3.404285714285714,1.7766666666666666
ENC_01207,EMP_01185,3.9899999999999998,2.966666666666667,3.44,3.4655555555555555,1.5599999999999998,3.1166666666666667,1.5200000000000002,2.0655555555555556,2.5,2.546666666666667,2.52,2.83
ENC_01208,EMP_00285,4.33,2.8866666666666667,3.106666666666667,3.441111111111111,1.5666666666666667,2.57,1.4766666666666666,1.8711111111111112,2.2699999999999996,2.3666666666666667,2.3114285714285714,2.1033333333333335
ENC_01209,EMP_01191,4.166666666666667,1.3266666666666667,1.903333333333333,2.4655555555555555,1.0,1.16,1.0833333333333335,1.0811111111111111,4.6274999999999995,4.36,4.5128571428571425,1.0
ENC_01210,EMP_00853,4.396666666666667,2.563333333333333,2.813333333333334,3.2577777777777777,1.4933333333333334,2.6933333333333334,1.4933333333333334,1.8933333333333335,2.5075000000000003,2.403333333333333,2.462857142857143,2.8966666666666665
ENC_01211,EMP_01100,2.44,2.4033333333333333,1.9666666666666668,2.27,1.5133333333333334,1.9466666666666665,2.066666666666667,1.8422222222222224,4.21,3.2399999999999998,3.7942857142857136,1.0
ENC_01212,EMP_00717,4.8933333333333335,2.4600000000000004,3.1966666666666668,3.5166666666666666,1.7133333333333336,2.143333333333333,1.4733333333333334,1.7766666666666666,2.32,2.5933333333333333,2.4371428571428573,2.36
ENC_01213,EMP_02413,4.763333333333333,1.2533333333333332,2.28,2.7655555555555558,1.0,1.0,1.0599999999999998,1.02,4.3325,4.303333333333334,4.319999999999999,1.0
ENC_01214,EMP_02412,2.1766666666666667,1.4633333333333332,1.74,1.7933333333333334,2.28,1.7033333333333334,2.5433333333333334,2.1755555555555555,3.4175,3.6166666666666667,3.5028571428571422,2.04
ENC_01215,EMP_01420,3.1333333333333333,1.54,2.233333333333334,2.3022222222222224,1.2633333333333334,1.5033333333333332,1.72,1.4955555555555557,3.7874999999999996,3.74,3.767142857142857,1.2166666666666666
ENC_01216,EMP_01409,2.7899999999999996,2.293333333333333,2.07,2.3844444444444446,1.8566666666666667,1.7,2.1666666666666665,1.9077777777777776,4.285,3.27,3.85,1.18
ENC_01217,EMP_01085,3.77,3.0066666666666664,3.0566666666666666,3.2777777777777772,1.6633333333333333,2.6766666666666663,1.7433333333333334,2.0277777777777777,2.1225,2.2533333333333334,2.1785714285714284,3.07
ENC_01218,EMP_00655,2.15,1.7466666666666668,2.6366666666666667,2.1777777777777776,3.09,1.8266666666666669,2.723333333333333,2.546666666666667,1.815,2.986666666666667,2.317142857142857,3.0233333333333334
ENC_01219,EMP_00131,2.2166666666666663,2.723333333333333,2.42,2.453333333333333,2.8266666666666667,2.98,2.9133333333333327,2.9066666666666667,2.6775,2.47,2.5885714285714285,2.4633333333333334
ENC_01220,EMP_01222,4.47,2.1933333333333334,2.8266666666666667,3.1633333333333336,1.7266666666666666,2.466666666666667,1.5200000000000002,1.9044444444444442,2.13,2.6566666666666667,2.3557142857142854,2.7999999999999994
ENC_01221,EMP_00226,1.9366666666666665,2.316666666666667,2.223333333333333,2.1588888888888884,3.203333333333333,2.263333333333333,2.7433333333333336,2.7366666666666664,1.645,2.6199999999999997,2.0628571428571427,3.1533333333333338
ENC_01222,EMP_01474,4.3066666666666675,1.1533333333333333,2.17,2.5433333333333334,1.0,1.0,1.0533333333333335,1.017777777777778,4.485,4.51,4.4957142857142856,1.0
ENC_01223,EMP_01571,2.5366666666666666,2.2933333333333334,2.67,2.4999999999999996,2.4433333333333334,2.6466666666666665,2.1366666666666667,2.408888888888889,2.255,2.5700000000000003,2.3899999999999997,3.3066666666666666
ENC_01224,EMP_01145,4.760000000000001,1.68,2.9033333333333338,3.114444444444445,1.5633333333333332,2.09,1.57,1.7411111111111113,2.725,2.9499999999999997,2.8214285714285716,2.396666666666667
ENC_01225,EMP_01317,3.216666666666667,1.6166666666666665,2.1433333333333335,2.3255555555555554,1.8399999999999999,1.6933333333333334,1.593333333333333,1.708888888888889,3.92,3.313333333333334,3.6599999999999997,1.24
ENC_01226,EMP_00559,3.4599999999999995,1.593333333333333,2.316666666666667,2.4566666666666666,1.3966666666666665,1.8533333333333335,1.7133333333333336,1.6544444444444444,3.1675000000000004,3.2999999999999994,3.2242857142857146,1.8066666666666666
ENC_01227,EMP_02479,3.5833333333333335,1.1866666666666668,1.7733333333333332,2.181111111111111,1.1033333333333333,1.3733333333333333,1.1733333333333333,1.2166666666666668,4.58,3.9299999999999997,4.301428571428572,1.0
ENC_01228,EMP_02202,2.5433333333333334,1.1300000000000001,1.8966666666666665,1.8566666666666667,2.1966666666666668,1.16,1.4566666666666668,1.6044444444444446,3.7275,3.953333333333333,3.8242857142857147,1.3233333333333333
ENC_01229,EMP_00256,2.48,1.1066666666666667,1.9399999999999997,1.8422222222222224,1.8633333333333333,1.21,1.7400000000000002,1.6044444444444443,4.235,4.18,4.211428571428572,1.0266666666666666
ENC_01230,EMP_02316,3.8533333333333335,2.09,3.2966666666666664,3.08,1.3466666666666667,2.72,1.5899999999999999,1.8855555555555554,2.825,2.2066666666666666,2.56,2.1266666666666665
ENC_01231,EMP_01697,3.6999999999999997,1.0,2.02,2.24,1.2433333333333334,1.0266666666666666,1.21,1.1600000000000001,3.745,4.06,3.88,1.1700000000000002
ENC_01232,EMP_02416,2.67,2.046666666666667,1.9800000000000002,2.2322222222222226,1.9899999999999995,2.296666666666667,2.3533333333333335,2.2133333333333334,3.85,3.0566666666666666,3.5100000000000002,1.1966666666666665
ENC_01233,EMP_00646,3.14,1.2533333333333332,1.8666666666666665,2.0866666666666664,1.7766666666666666,1.6566666666666665,1.5999999999999999,1.677777777777778,3.6525,3.5100000000000002,3.5914285714285716,1.88
ENC_01234,EMP_00412,1.7066666666666668,2.046666666666667,2.5866666666666664,2.113333333333333,2.9899999999999998,2.0233333333333334,2.6966666666666668,2.5700000000000003,2.225,2.8333333333333335,2.4857142857142853,2.86
ENC_01235,EMP_00109,2.563333333333333,1.2833333333333334,1.7966666666666666,1.8811111111111112,1.9266666666666665,1.2133333333333334,2.106666666666667,1.7488888888888885,3.665,3.5933333333333337,3.6342857142857143,1.3133333333333332
ENC_01236,EMP_01796,3.186666666666667,1.0,1.7933333333333332,1.9933333333333334,1.54,1.0233333333333334,1.2833333333333332,1.2822222222222224,4.8625,4.836666666666667,4.851428571428571,1.0
ENC_01237,EMP_00422,1.6366666666666667,2.0833333333333335,2.81,2.1766666666666667,3.0833333333333335,2.02,2.8699999999999997,2.657777777777778,1.1375,2.643333333333333,1.7828571428571427,4.136666666666667
ENC_01238,EMP_01682,3.9999999999999996,1.0233333333333334,1.7733333333333334,2.2655555555555558,1.05,1.0,1.0233333333333334,1.0244444444444445,3.95,4.376666666666666,4.132857142857143,1.0599999999999998
ENC_01239,EMP_02341,4.933333333333334,2.7133333333333334,3.3466666666666662,3.664444444444445,1.2033333333333334,2.7133333333333334,1.7966666666666669,1.9044444444444446,2.4175,2.1233333333333335,2.2914285714285714,2.3699999999999997
ENC_01240,EMP_00834,4.626666666666666,1.6466666666666665,2.97,3.0811111111111114,1.7299999999999998,1.3866666666666667,1.1166666666666667,1.411111111111111,2.0275,3.223333333333333,2.54,3.063333333333333
ENC_01241,EMP_00248,2.106666666666667,2.3033333333333332,2.5933333333333333,2.3344444444444443,2.89,2.483333333333333,3.2433333333333327,2.8722222222222222,2.2124999999999995,2.1733333333333333,2.1957142857142853,2.8000000000000003
ENC_01242,EMP_01650,4.273333333333333,1.0,2.25,2.5077777777777777,1.16,1.0,1.0,1.0533333333333335,4.404999999999999,4.866666666666667,4.602857142857142,1.0
ENC_01243,EMP_02132,2.0833333333333335,2.8366666666666664,2.4066666666666667,2.442222222222222,3.106666666666667,2.9899999999999998,3.0066666666666664,3.034444444444445,2.085,2.143333333333333,2.11,3.176666666666667
ENC_01244,EMP_02251,3.2066666666666666,1.1433333333333333,1.8733333333333337,2.074444444444444,1.9799999999999998,1.28,1.7166666666666668,1.6588888888888889,3.405,3.5533333333333332,3.4685714285714275,1.1133333333333333
ENC_01245,EMP_00965,2.473333333333333,1.1966666666666665,1.71,1.7933333333333334,2.4933333333333336,1.3800000000000001,2.28,2.051111111111111,2.7424999999999997,3.36,3.007142857142857,2.4433333333333334
ENC_01246,EMP_01315,2.2533333333333334,1.1500000000000001,1.61,1.6711111111111114,2.1666666666666665,1.2866666666666666,2.316666666666667,1.9233333333333331,3.46,3.9,3.6485714285714286,1.4400000000000002
ENC_01247,EMP_01672,4.693333333333334,2.4466666666666668,3.096666666666667,3.4122222222222223,1.5466666666666669,2.3800000000000003,1.24,1.7222222222222223,2.825,2.25,2.5785714285714287,2.5500000000000003
ENC_01248,EMP_01804,2.723333333333333,1.4033333333333333,1.86,1.9955555555555557,1.7166666666666666,1.336666666666667,1.7233333333333334,1.5922222222222222,3.73,3.73,3.73,1.5033333333333332
ENC_01249,EMP_00850,1.33,2.2566666666666664,1.5933333333333335,1.7266666666666666,3.103333333333333,2.21,3.0033333333333334,2.772222222222222,3.0549999999999997,2.5433333333333334,2.8357142857142854,2.0433333333333334
ENC_01250,EMP_01908,2.683333333333333,2.8033333333333332,2.5100000000000002,2.6655555555555557,2.4899999999999998,3.0799999999999996,2.81,2.7933333333333334,2.9150000000000005,2.6566666666666667,2.8042857142857147,1.8266666666666669
ENC_01251,EMP_01898,4.286666666666666,2.6766666666666663,3.483333333333333,3.482222222222222,1.4166666666666667,2.3333333333333335,1.656666666666667,1.8022222222222222,2.0875,1.8699999999999999,1.9942857142857142,2.7600000000000002
ENC_01252,EMP_01162,4.1899999999999995,1.0,2.25,2.48,1.0,1.0,1.0,1.0,4.3500000000000005,4.156666666666667,4.267142857142858,1.11
ENC_01253,EMP_00586,3.5433333333333334,1.74,2.0166666666666666,2.4333333333333336,1.3133333333333332,1.8366666666666667,1.5633333333333332,1.5711111111111111,3.9725,4.13,4.04,1.0833333333333333
ENC_01254,EMP_01405,1.5933333333333335,2.4466666666666668,2.56,2.2,3.6300000000000003,2.3666666666666667,3.1833333333333336,3.0600000000000005,2.065,2.5566666666666666,2.275714285714286,2.6666666666666665
ENC_01255,EMP_01617,4.6433333333333335,2.7899999999999996,3.2433333333333336,3.558888888888889,1.4400000000000002,2.76,1.67,1.9566666666666666,2.7075000000000005,2.0933333333333333,2.444285714285715,2.3233333333333337
ENC_01256,EMP_02398,2.64,1.47,1.8399999999999999,1.9833333333333334,2.3333333333333335,1.5599999999999998,2.2899999999999996,2.0611111111111113,3.5725000000000002,3.5433333333333334,3.56,1.5633333333333332
ENC_01257,EMP_01022,3.4233333333333333,1.2266666666666666,1.9000000000000001,2.183333333333333,1.4333333333333333,1.0633333333333332,1.4366666666666665,1.3111111111111111,4.5075,3.9066666666666663,4.25,1.0
ENC_01258,EMP_00228,3.276666666666667,2.1766666666666663,2.0366666666666666,2.4966666666666666,1.7566666666666666,1.7299999999999998,2.02,1.8355555555555556,3.7424999999999997,3.3866666666666667,3.5900000000000003,1.14
ENC_01259,EMP_00544,1.6333333333333335,1.7333333333333334,2.25,1.8722222222222225,2.92,2.256666666666667,2.42,2.532222222222222,1.96,2.6666666666666665,2.262857142857143,2.8299999999999996
ENC_01260,EMP_01876,2.506666666666667,1.3866666666666667,1.5599999999999998,1.8177777777777777,2.1166666666666667,1.05,1.95,1.7055555555555555,4.2425,3.9233333333333333,4.105714285714286,1.0733333333333333
ENC_01261,EMP_01765,3.9633333333333334,2.266666666666667,2.983333333333333,3.071111111111111,1.4466666666666665,2.3699999999999997,1.4366666666666668,1.751111111111111,2.9425,3.0400000000000005,2.9842857142857144,2.023333333333333
ENC_01262,EMP_01975,3.0700000000000003,1.4000000000000001,1.9600000000000002,2.143333333333333,2.0500000000000003,1.4799999999999998,1.8733333333333333,1.801111111111111,3.5250000000000004,3.606666666666667,3.5599999999999996,1.4100000000000001
ENC_01263,EMP_00808,1.46,2.2733333333333334,2.026666666666667,1.9199999999999997,2.8166666666666664,2.0966666666666667,3.2133333333333334,2.7088888888888887,2.3725,2.5433333333333334,2.4457142857142857,2.6333333333333333
ENC_01264,EMP_01341,2.1566666666666667,1.2566666666666666,1.3466666666666667,1.586666666666667,2.2600000000000002,1.5233333333333334,2.6933333333333334,2.158888888888889,3.7024999999999997,3.7433333333333336,3.72,1.0
ENC_01265,EMP_00339,2.263333333333333,2.2899999999999996,2.4333333333333336,2.3288888888888883,2.6566666666666667,2.6333333333333333,2.1,2.4633333333333334,2.3175,2.6733333333333333,2.4699999999999998,2.8200000000000003
ENC_01266,EMP_01070,3.356666666666667,1.6833333333333333,2.0733333333333333,2.3711111111111114,1.8766666666666667,1.4133333333333333,1.9766666666666666,1.7555555555555555,3.505,3.3333333333333335,3.431428571428571,1.4466666666666665
ENC_01267,EMP_00985,3.0100000000000002,2.2199999999999998,2.4566666666666666,2.562222222222222,2.2,1.93,2.27,2.1333333333333333,2.6675,2.84,2.7414285714285715,2.9933333333333336
ENC_01268,EMP_02437,3.25,1.0,2.023333333333333,2.0911111111111107,1.4833333333333334,1.3266666666666667,1.3733333333333333,1.3944444444444444,4.7975,4.466666666666666,4.655714285714287,1.0
ENC_01269,EMP_00897,2.0766666666666667,1.6666666666666667,2.42,2.0544444444444445,2.54,2.16,2.7133333333333334,2.4711111111111115,2.855,2.9200000000000004,2.882857142857143,2.1466666666666665
ENC_01270,EMP_01301,3.1666666666666665,1.0,1.8099999999999998,1.9922222222222221,1.8466666666666667,1.4366666666666668,1.4566666666666668,1.58,3.8874999999999997,3.643333333333333,3.7828571428571425,1.2366666666666666
ENC_01271,EMP_02397,4.673333333333333,2.4600000000000004,3.08,3.4044444444444446,1.26,2.4166666666666665,1.64,1.7722222222222224,3.2399999999999998,2.6166666666666667,2.972857142857143,2.07
ENC_01272,EMP_02493,4.13,1.03,2.4666666666666663,2.5422222222222226,1.0,1.38,1.24,1.2066666666666668,4.4825,4.0,4.275714285714286,1.0
ENC_01273,EMP_02073,4.123333333333334,2.1199999999999997,2.9200000000000004,3.0544444444444445,1.7366666666666666,1.79,1.0866666666666667,1.537777777777778,2.1125,2.513333333333333,2.2842857142857143,3.2733333333333334
ENC_01274,EMP_00358,2.7866666666666666,1.1900000000000002,2.033333333333333,2.0033333333333334,2.1633333333333336,1.3866666666666667,2.14,1.8966666666666667,3.4074999999999998,3.58,3.481428571428571,1.6233333333333333
ENC_01275,EMP_01023,3.073333333333333,1.2033333333333334,1.97,2.082222222222222,1.3166666666666667,1.5566666666666666,1.86,1.577777777777778,4.6875,3.3699999999999997,4.122857142857143,1.0
ENC_01276,EMP_00921,3.4499999999999997,1.53,1.9333333333333333,2.3044444444444445,1.8766666666666667,2.0566666666666666,1.8033333333333335,1.9122222222222223,4.172499999999999,3.563333333333333,3.9114285714285706,1.18
ENC_01277,EMP_01445,2.486666666666667,2.15,1.5166666666666666,2.051111111111111,2.046666666666667,2.0466666666666664,2.7433333333333336,2.278888888888889,4.4575,3.316666666666667,3.9685714285714284,1.0
ENC_01278,EMP_02480,4.403333333333333,1.0,2.0833333333333335,2.4955555555555557,1.0733333333333333,1.0,1.0433333333333332,1.0388888888888888,4.095,4.6433333333333335,4.33,1.16
ENC_01279,EMP_01830,1.5366666666666668,1.9033333333333333,2.0100000000000002,1.8166666666666669,3.4133333333333336,2.203333333333333,2.8733333333333335,2.83,1.905,2.5866666666666664,2.197142857142857,2.8166666666666664
ENC_01280,EMP_00340,5.0,2.356666666666667,3.4566666666666666,3.6044444444444443,1.6033333333333335,2.28,1.53,1.8044444444444447,2.2325,2.3533333333333335,2.2842857142857143,2.733333333333334
ENC_01281,EMP_02405,4.363333333333333,2.63,3.3699999999999997,3.4544444444444444,1.6500000000000001,2.706666666666667,1.2833333333333334,1.8800000000000001,2.1925,2.52,2.3328571428571427,2.86
ENC_01282,EMP_00831,2.8433333333333333,2.0766666666666667,2.15,2.356666666666667,1.8266666666666669,2.14,2.19,2.0522222222222224,3.3775,3.206666666666667,3.3042857142857143,1.25
ENC_01283,EMP_00044,4.933333333333334,2.23,3.1300000000000003,3.431111111111111,1.3633333333333333,2.2933333333333334,1.5899999999999999,1.7488888888888887,2.7424999999999997,2.483333333333334,2.6314285714285712,2.3366666666666664
ENC_01284,EMP_02440,4.693333333333334,3.2433333333333336,3.4299999999999997,3.788888888888889,1.7666666666666666,3.01,1.6166666666666665,2.131111111111111,1.4625,2.033333333333333,1.707142857142857,3.4266666666666663
ENC_01285,EMP_00932,3.2133333333333334,1.9399999999999997,2.3033333333333332,2.485555555555556,1.79,1.9466666666666665,1.5366666666666664,1.757777777777778,4.025,3.393333333333333,3.7542857142857144,1.0
ENC_01286,EMP_01331,4.87,2.25,3.3200000000000003,3.4799999999999995,1.6366666666666667,2.473333333333333,1.4733333333333334,1.8611111111111112,2.45,2.21,2.347142857142857,2.3266666666666667
ENC_01287,EMP_01524,4.476666666666667,2.233333333333333,3.063333333333333,3.257777777777778,2.24,2.1500000000000004,1.5166666666666668,1.9688888888888891,1.6574999999999998,2.2666666666666666,1.9185714285714286,3.433333333333333
ENC_01288,EMP_00654,3.11,1.8866666666666667,2.16,2.3855555555555554,1.58,1.3966666666666665,1.7466666666666668,1.5744444444444443,3.7950000000000004,3.5666666666666664,3.697142857142858,1.1833333333333333
ENC_01289,EMP_00269,2.48,1.9100000000000001,2.1933333333333334,2.194444444444444,2.103333333333333,1.8033333333333335,2.02,1.9755555555555557,3.7975000000000003,3.6199999999999997,3.7214285714285715,1.0733333333333333
ENC_01290,EMP_02276,2.97,2.0566666666666666,1.8399999999999999,2.288888888888889,1.6533333333333333,2.2033333333333336,2.026666666666667,1.961111111111111,4.4975,3.533333333333333,4.084285714285714,1.0
ENC_01291,EMP_01476,1.9933333333333334,2.956666666666667,2.1033333333333335,2.351111111111111,2.83,2.7900000000000005,2.5766666666666667,2.7322222222222217,2.8074999999999997,2.356666666666667,2.614285714285714,2.4633333333333334
ENC_01292,EMP_01834,4.2700000000000005,2.846666666666667,3.276666666666666,3.464444444444444,1.57,2.9333333333333336,1.6333333333333335,2.0455555555555556,2.185,2.353333333333333,2.257142857142857,2.7133333333333334
ENC_01293,EMP_01751,4.433333333333333,2.4,2.97,3.267777777777778,1.7166666666666668,2.106666666666667,1.4533333333333334,1.7588888888888892,1.65,2.676666666666667,2.09,2.9
ENC_01294,EMP_01817,4.066666666666666,1.0133333333333334,1.8366666666666667,2.3055555555555554,1.0,1.0,1.0,1.0,4.3575,4.716666666666666,4.511428571428572,1.0033333333333332
ENC_01295,EMP_02493,2.9533333333333336,2.453333333333333,2.23,2.545555555555556,1.3933333333333333,2.26,2.013333333333333,1.8888888888888888,3.6775,3.233333333333333,3.4871428571428575,1.32
ENC_01296,EMP_00451,2.263333333333333,2.6366666666666663,2.5866666666666664,2.4955555555555557,2.74,2.796666666666667,3.27,2.9355555555555553,2.4375,2.4266666666666663,2.4328571428571424,2.72
ENC_01297,EMP_01669,3.34,1.3533333333333333,2.0233333333333334,2.238888888888889,1.5333333333333332,1.38,1.9133333333333333,1.608888888888889,4.0600000000000005,3.8000000000000003,3.948571428571429,1.0
ENC_01298,EMP_00409,3.9166666666666665,1.0,2.276666666666667,2.397777777777778,1.05,1.0,1.03,1.0266666666666666,4.3475,4.590000000000001,4.451428571428572,1.0966666666666667
ENC_01299,EMP_02132,4.46,2.5100000000000002,2.9933333333333336,3.3211111111111116,1.6333333333333335,2.643333333333333,1.5833333333333333,1.9533333333333331,2.81,2.586666666666667,2.7142857142857144,2.263333333333333
ENC_01300,EMP_00203,4.0,1.99,3.4766666666666666,3.155555555555556,1.6133333333333333,1.83,1.5099999999999998,1.6511111111111108,1.8325,2.3000000000000003,2.032857142857143,3.0933333333333333
ENC_01301,EMP_00594,3.5666666666666664,1.0933333333333335,1.61,2.09,1.5933333333333335,1.0066666666666666,1.32,1.3066666666666666,4.0,3.8633333333333333,3.9414285714285713,1.0
ENC_01302,EMP_01605,3.8000000000000003,1.0,2.1300000000000003,2.3100000000000005,1.0733333333333333,1.0366666666666668,1.1233333333333333,1.0777777777777777,4.642500000000001,4.176666666666667,4.442857142857144,1.0
ENC_01303,EMP_00553,3.3266666666666667,1.5966666666666667,2.473333333333333,2.4655555555555555,1.7266666666666666,1.7300000000000002,1.7366666666666666,1.7311111111111108,3.4675000000000002,3.016666666666667,3.2742857142857145,1.7233333333333334
ENC_01304,EMP_01155,4.683333333333334,1.8366666666666667,3.2099999999999995,3.243333333333334,1.6133333333333333,1.5766666666666669,1.3333333333333333,1.5077777777777779,2.7075,2.9866666666666664,2.827142857142857,2.766666666666667
ENC_01305,EMP_01902,1.7700000000000002,2.14,2.356666666666667,2.088888888888889,3.2066666666666666,2.316666666666667,2.9466666666666668,2.8233333333333333,2.6225,2.67,2.642857142857143,2.6733333333333333
ENC_01306,EMP_01778,2.8033333333333332,1.42,1.92,2.0477777777777777,1.8366666666666667,1.4866666666666666,1.866666666666667,1.73,3.9749999999999996,3.936666666666667,3.958571428571428,1.14
ENC_01307,EMP_01974,3.2866666666666666,1.2433333333333334,2.04,2.1899999999999995,1.2433333333333334,1.4966666666666668,1.75,1.496666666666667,3.5000000000000004,3.8033333333333332,3.6300000000000003,1.36
ENC_01308,EMP_02398,2.8966666666666665,1.1133333333333333,1.7633333333333334,1.9244444444444444,1.7833333333333332,1.2633333333333334,1.9100000000000001,1.6522222222222223,3.6775,4.123333333333334,3.8685714285714288,1.2533333333333332
ENC_01309,EMP_00070,3.1933333333333334,2.3433333333333333,2.4433333333333334,2.66,1.8233333333333335,2.4766666666666666,2.18,2.1599999999999997,3.35,2.396666666666667,2.9414285714285713,1.7533333333333332
ENC_01310,EMP_01454,3.41,1.0433333333333332,2.1733333333333333,2.2088888888888887,1.0,1.12,1.2633333333333334,1.1277777777777778,4.4875,4.283333333333334,4.4,1.0566666666666666
ENC_01311,EMP_02018,2.0833333333333335,1.6633333333333333,1.9000000000000001,1.8822222222222225,2.3000000000000003,2.07,2.1933333333333334,2.1877777777777774,2.91,3.1,2.9914285714285715,2.3000000000000003
ENC_01312,EMP_01078,4.066666666666666,1.0,1.8666666666666665,2.3111111111111113,1.2266666666666668,1.1433333333333333,1.0033333333333332,1.1244444444444444,4.15,4.39,4.252857142857144,1.0366666666666668
ENC_01313,EMP_01333,3.6166666666666667,2.04,2.3266666666666667,2.661111111111111,1.5099999999999998,1.8033333333333335,1.7733333333333334,1.6955555555555555,3.8075,3.17,3.5342857142857147,1.3166666666666667
