empresa_id,departamento,rol,seniority,perfil,edad,experiencia,antiguedad,horas_semana,salario,presion,autonomia,apoyo_manager,apoyo_social,equilibrio,satisfaccion,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q29,Q30,Q31,Q46,burnout,boreout,rotacion
12,Finanzas,Financial Analyst,Junior,Burnout,23,0.0,0.0,40.0,<30k,4.673242076112885,1.7061529444127617,2.749747628990367,3.6755894347866396,2.4813013993070125,1.3480451590061184,4.2,5.0,2.49,2.06,1.18,2.79,3.81,3.42,3.24,1.0,3.52,3.47,3.132222222222222,2.26,3.47
33,Finanzas,Financial Analyst,Junior,Healthy,27,5.483581672775253,4.159359417529172,38.742249348911166,<30k,2.3619219421155693,2.9759139728742974,3.1428620199960147,3.7142822687735118,4.161439516822147,4.073522173409627,2.12,3.05,1.0,1.88,1.58,2.23,1.0,1.58,2.21,2.59,1.0,1.13,1.8500000000000003,1.795,1.13
14,UX/UI,UI Designer,Mid,Engaged,33,7.607911148498735,0.6565093967074027,38.311781256763176,30-45k,4.245861830831597,3.925266304456979,3.3766784530024774,3.743531879251819,2.1469125673248834,4.822497124810978,4.42,5.0,2.2,2.28,1.47,1.15,1.0,3.06,1.0,1.0,1.0,1.22,2.397777777777778,1.0,1.22
40,QA,QA Engineer,Senior,Boreout,34,11.085322382897848,1.3625938729468752,38.616665852657306,45-60k,1.9144923141313508,1.7762722251517098,3.823121687200962,3.905400327425902,2.9374282365699687,1.5007337089989259,1.95,2.55,2.31,1.0,1.0,3.27,3.35,2.27,3.01,2.93,3.37,3.03,2.301111111111111,3.1500000000000004,3.03
33,QA,QA Engineer,Senior,Healthy,35,12.676090216395668,3.7920932970654926,38.12391187696237,45-60k,4.704867018775029,3.24941724310487,3.633379947160211,4.154175860198839,2.6294906598711467,2.9867698003139944,4.74,5.0,2.07,1.83,1.0,1.52,1.7,3.14,1.56,1.0,1.6,2.81,2.5066666666666664,1.3,2.81
47,Producto,Product Manager,Senior,Healthy,37,16.137864472445305,1.6520914862996898,39.303275550011044,45-60k,3.054348443504735,3.70034357940212,3.207290613658788,3.6350475102384263,3.655828278413766,4.342225690357614,3.15,3.78,1.43,1.43,1.22,1.5,1.0,2.09,1.64,1.78,1.0,1.45,1.9155555555555555,1.3900000000000001,1.45
17,RRHH,HR Specialist,Mid,Healthy,28,4.173869167804466,2.643702909165443,38.913155992344564,30-45k,4.080077270685361,3.450133639664859,2.3278969391648934,3.024784304456653,2.7050245612780537,3.2577745389285906,4.31,4.98,2.32,2.92,2.45,1.48,2.0,3.19,1.0,1.0,1.62,2.51,2.738888888888889,1.31,2.51
22,QA,QA Engineer,Mid,Boreout,32,10.005019619669001,2.0164038626080805,38.24934627534206,30-45k,2.1004855456613787,1.2876615229964181,3.020780440540629,4.182906172971357,3.0922052634175876,2.2747094578009976,1.93,2.55,1.9,1.93,1.34,3.7,3.2,3.28,3.59,2.84,2.52,2.11,2.602222222222222,2.6799999999999997,2.11
5,Marketing,Marketing Specialist,Senior,Engaged,46,28.71707856026477,2.02715568434209,40.0,45-60k,3.941253965681025,4.011312620543661,3.5950769431627956,3.7144651060205867,3.5453452719482286,4.734015694029253,4.11,4.58,1.66,1.34,1.0,1.19,1.0,2.66,1.25,1.64,1.0,1.26,2.0877777777777777,1.3199999999999998,1.26
8,Ventas,Account Manager,Lead,Healthy,43,17.12323772183615,3.1443967146825678,38.75809406271288,>60k,3.2499973021363973,3.1116493369501326,3.8790825663179924,4.287695270311407,2.9278525429902773,4.297361375937252,3.0,4.5,2.06,1.0,1.0,1.88,1.05,2.65,2.17,1.91,1.0,1.16,2.1455555555555557,1.455,1.16
10,Desarrollo,Software Engineer,Senior,Engaged,42,19.099466816137042,5.0489372762245015,38.89747564439133,45-60k,4.59269683989969,4.417499625591965,2.340281710364766,3.567263440860935,4.835983881338804,4.472645920226633,4.89,4.76,1.0,2.66,1.0,1.0,1.0,3.31,1.22,1.0,1.0,1.0,2.315555555555555,1.0,1.0
13,DevOps,DevOps Engineer,Mid,Healthy,30,7.337169465664748,2.9438040076100895,40.0,30-45k,2.991922180118255,2.9259547358091464,3.0599301899220435,3.1824766137329576,2.6351263880082616,4.1969423368727465,3.21,3.44,2.73,1.5,1.55,1.66,1.0,3.0,1.83,1.66,1.0,1.44,2.2133333333333334,1.33,1.44
33,Administración,Administrative Assistant,Senior,Burnout,39,18.356717826667463,4.353278058392979,38.72348528345492,45-60k,4.560293648647196,1.3320623845366808,4.086560989188722,2.302771310150538,4.014031650836277,3.425539403074074,4.46,4.74,1.25,1.04,2.73,3.35,1.93,3.77,3.94,1.0,1.56,2.28,3.0233333333333334,1.28,2.28
10,Ventas,Account Manager,Mid,Engaged,33,8.438984615209893,1.7636375905652055,34.1797994740983,30-45k,3.3385220840715597,3.7619560507250993,2.5169102726274453,3.6973434043478077,3.0038405190268658,4.693571943319488,3.76,3.93,1.83,2.22,1.05,1.27,1.0,2.48,1.0,1.8,1.0,1.0,2.06,1.4,1.0
3,QA,QA Engineer,Junior,Healthy,28,4.866462189781338,2.6166287110352826,38.28155545910506,<30k,3.2745181795676,3.420979470345221,4.039136501938617,4.507009297631288,3.9708410523022493,3.8387482028210136,3.64,4.16,1.0,1.93,1.0,1.49,1.22,2.08,1.66,1.45,1.19,1.85,2.0200000000000005,1.3199999999999998,1.85
9,UX/UI,UX Designer,Mid,Healthy,27,4.353009431543709,3.0140300500278356,37.98004908583948,30-45k,2.330571160834739,3.4513901284372497,4.093534765411555,2.8945183506416416,3.2464080859913884,4.0200839609875825,2.72,2.83,2.38,1.0,1.91,1.39,1.25,2.6,1.65,1.75,1.0,1.43,1.97,1.375,1.43
15,UX/UI,UI Designer,Senior,Engaged,41,19.786228811856844,4.3860274393694265,35.79618031005104,45-60k,4.1527150762067295,3.719563455686024,3.067600025522393,3.742404672050975,3.4246654875742837,4.970568933397938,5.0,4.94,1.0,2.34,1.12,1.21,1.0,3.07,1.34,1.0,1.0,1.3,2.335555555555556,1.0,1.3
32,RRHH,HR Specialist,Senior,Healthy,36,12.260620856056647,4.452279770287231,38.50356659496326,45-60k,3.341183263957163,3.3421951309291007,2.785010048790537,3.844222002657041,3.2611713650129173,4.200328379918351,3.62,3.85,1.4,2.22,2.01,1.32,1.23,2.67,1.66,1.45,1.02,1.93,2.22,1.2349999999999999,1.93
43,Finanzas,Financial Analyst,Mid,Engaged,35,16.010039053544293,0.7386060968204613,40.0,30-45k,4.4651644639645935,4.747086053152236,2.7267055163635923,3.0915443639647258,4.023208601290748,5.234323582207087,4.24,4.96,1.01,1.45,2.24,1.0,1.0,3.32,1.0,1.0,1.0,1.38,2.2466666666666666,1.0,1.38
11,Ventas,Account Manager,Mid,Healthy,29,8.911450385902462,3.027565529261748,40.0,30-45k,3.26021034747721,4.703232615740472,3.9556044981480225,3.4277072608185906,5.30552394589799,4.127227277183494,3.3,2.45,1.0,1.0,1.93,1.0,1.0,1.76,1.0,1.52,1.15,1.78,1.6044444444444443,1.335,1.78
19,Producto,Product Manager,Junior,Healthy,23,6.8719331849868714,2.5223021781058215,37.364319592004364,<30k,2.8612046318174933,3.8509152074083315,4.1607348461189115,2.939477360945319,3.771709691871231,3.8595300017168612,2.89,2.73,1.0,1.0,2.82,1.0,1.0,2.32,1.11,1.7,1.0,1.01,1.7633333333333332,1.35,1.01
7,Marketing,Marketing Specialist,Junior,Healthy,27,4.624334787576194,4.624334787576194,40.0,<30k,3.4274624586796136,2.5102091081883375,2.3317333831452944,4.733178352155148,3.7112206881118084,3.6983109602194255,3.15,4.03,1.95,2.38,1.0,2.08,1.5,3.0,1.73,1.69,1.63,1.75,2.313333333333333,1.66,1.75
21,QA,QA Engineer,Junior,Healthy,22,0.0,0.0,35.39661854473296,<30k,3.056813680618773,2.5086784407389127,3.3518844969964263,3.3197576248887355,2.6624609235577887,4.431887512034803,3.2,3.58,2.49,1.85,1.42,2.83,1.0,2.32,3.03,1.62,1.0,1.46,2.413333333333333,1.31,1.46
46,Producto,Product Manager,Lead,Burnout,58,36.95410119193089,4.913551887403401,40.0,>60k,4.210949166675206,2.031070196177889,2.9029691855496953,2.722670439160205,3.1150028893315382,3.0073689399045884,4.24,4.8,2.01,2.0,2.16,2.38,2.2,3.93,2.9,1.0,2.04,3.03,2.9577777777777774,1.52,3.03
38,Finanzas,Financial Analyst,Mid,Engaged,32,10.445498483577486,3.335917792309764,39.36538702174128,30-45k,4.433542807125007,2.813960722401127,3.9806911771765408,3.282612301604956,2.3154759633603845,4.871892021298493,4.52,5.0,2.53,1.08,2.09,3.03,1.0,3.65,1.9,1.0,1.0,1.83,2.755555555555555,1.0,1.83
33,Finanzas,Financial Analyst,Lead,Boreout,50,29.182605470039253,2.2320753084516025,40.0,>60k,2.9022940368683523,2.3873985151704886,3.5980437028659225,4.189770093336468,4.294139580517796,3.1494942376319424,2.68,3.67,1.0,1.54,1.2,2.52,2.2,2.84,2.45,2.32,2.29,2.2,2.233333333333333,2.3049999999999997,2.2
38,UX/UI,UI Designer,Junior,Burnout,25,0.9727426250508779,0.9727426250508779,37.513689864441595,<30k,4.672867744421718,1.986669745505382,4.466232199163381,2.9337233657050485,3.031543559110466,1.7182528223645266,4.91,5.0,2.2,1.0,1.8,3.25,3.06,4.38,2.66,1.0,3.01,3.81,3.1399999999999997,2.005,3.81
32,Marketing,Marketing Specialist,Junior,Healthy,28,6.835510832343317,4.49102692974413,36.128347637224934,<30k,2.6860114918244453,3.5371927806826142,3.277943696086615,3.8243343048446157,3.7033125448427393,4.048472434345986,2.28,3.77,1.33,1.6,1.57,1.51,1.0,2.33,1.48,2.1,1.33,1.0,1.8744444444444446,1.715,1.0
18,Administración,Administrative Assistant,Mid,Engaged,31,8.18995354401122,4.6189713196021644,40.0,30-45k,4.71542220985515,4.198592727890295,3.0392666128894397,2.9104135051394526,4.357748024308055,5.086121795365094,4.59,5.0,1.0,1.58,1.9,1.0,1.0,2.9,1.0,1.0,1.0,1.43,2.218888888888889,1.0,1.43
17,Data,Data Scientist,Junior,Engaged,23,1.6309498994211953,1.6309498994211953,36.877974305903905,<30k,5.06033580445291,3.626845772965299,3.57559844553643,3.1417906433743834,3.0710856618274267,5.016624313614577,4.91,5.0,2.04,1.26,1.67,1.48,1.0,4.54,1.74,1.0,1.0,1.25,2.6266666666666665,1.0,1.25
18,Marketing,Marketing Specialist,Mid,Burnout,32,9.542252523757519,1.3971163026935083,35.16648672045091,30-45k,4.699865220772442,2.673803896506264,3.774259276192873,3.6376787780477975,5.095664154832509,2.6745501023781086,4.99,4.22,1.0,1.21,1.0,1.83,2.48,3.99,1.96,1.0,2.43,3.46,2.52,1.715,3.46
10,Administración,Administrative Assistant,Senior,Healthy,36,13.497223705918486,2.1575593874582717,38.90116015311408,45-60k,3.7163330008179836,3.4245286150394136,3.5978898130241785,3.786365101416928,3.855336749975809,3.0612869379340055,3.65,4.18,1.0,1.85,1.0,1.73,1.59,2.69,1.56,1.0,1.45,1.91,2.138888888888889,1.225,1.91
15,UX/UI,UI Designer,Lead,Boreout,46,24.852001073786656,4.332343739483061,38.73847363852262,>60k,1.4605365968570907,2.687886515201111,3.234657284830388,3.716337801041327,2.897961056896632,2.953377833190592,1.08,3.1,2.85,1.74,1.01,1.98,2.19,2.48,2.07,3.61,2.1,2.45,2.0555555555555554,2.855,2.45
4,Marketing,Marketing Specialist,Junior,Boreout,27,6.231217384721701,2.226167492577993,37.350407533695076,<30k,2.4276811242442635,2.888075639746877,4.584622677707843,3.5411455518794983,3.696275375543777,2.5829842795194433,2.52,3.19,1.31,1.0,1.59,1.57,2.72,2.71,1.94,2.39,1.73,2.4,2.0611111111111113,2.06,2.4
5,Ventas,Account Manager,Mid,Burnout,35,13.766065480682034,4.1178362945183915,37.318157654326484,30-45k,4.001038630965924,2.04847155496946,2.6470976980304153,3.8087168600677965,3.0547467029778104,1.7545799577852552,4.53,4.7,1.65,1.97,1.0,3.26,3.58,2.88,3.71,1.03,3.6,3.19,3.0311111111111106,2.315,3.19
40,Ventas,Account Manager,Senior,Burnout,37,18.770059224011604,1.4192315615953706,34.73708088004463,45-60k,4.221712410213499,2.5275202796461755,2.896199475279141,4.224681818414055,3.756359072120348,2.20796737613185,3.82,4.64,1.99,2.0,1.0,2.64,2.93,3.99,2.34,1.0,2.88,3.22,2.8166666666666664,1.94,3.22
23,Administración,Administrative Assistant,Mid,Burnout,30,8.6473216887802,8.6473216887802,34.40076495712741,30-45k,4.7395605720024765,1.672138653403024,2.6198055261390834,4.382176053828331,3.279180996124797,2.0924224977226134,5.0,5.0,2.32,1.96,1.0,3.13,2.78,3.62,3.48,1.0,3.37,3.82,3.1433333333333335,2.185,3.82
8,DevOps,DevOps Engineer,Senior,Burnout,45,23.89744577878512,1.9933027613619096,38.12203205269714,45-60k,6.158941637623529,2.269533923776502,4.024092072434861,3.688592867489032,2.474604793245252,0.9792571116452577,5.0,5.0,2.68,1.64,1.25,3.11,3.59,4.26,3.44,1.0,4.24,5.0,3.33,2.62,5.0
35,DevOps,DevOps Engineer,Mid,Burnout,30,6.944370380404084,2.026697820506856,37.22681751740055,30-45k,5.251171069420652,2.675066300518348,2.4704499662823256,2.7571482752692287,4.051723028795968,1.271117817574502,5.0,5.0,1.12,2.67,2.43,2.14,3.96,4.21,1.77,1.0,3.68,4.35,3.144444444444445,2.34,4.35
21,DevOps,DevOps Engineer,Mid,Burnout,35,14.105257701847037,3.654772381006069,35.98157098823665,30-45k,4.881715621335772,1.284119029650503,2.383894907742926,3.3591573097916747,3.1123945350964046,2.581300487044983,5.0,5.0,1.59,2.75,1.8,3.35,2.62,5.0,3.55,1.0,2.44,2.67,3.406666666666667,1.72,2.67
30,UX/UI,UX Designer,Junior,Boreout,22,0.0,0.0,36.61202792394206,<30k,1.2759262813893932,2.4127398539137372,3.3611264263562335,3.8928820604008307,3.876172878726443,2.067164348059672,1.79,1.75,1.0,1.91,1.2,2.24,2.96,2.04,2.29,3.53,2.96,2.33,1.9088888888888889,3.245,2.33
20,QA,QA Engineer,Junior,Healthy,24,0.21856936845949337,0.21856936845949337,38.03026215469711,<30k,3.285195827600538,1.8270941149692117,4.605273264733035,3.787536531001973,4.422587620214299,3.6003586036783837,3.06,3.36,1.0,1.0,1.18,2.73,1.8,4.12,2.62,2.21,1.24,1.85,2.318888888888889,1.725,1.85
49,Desarrollo,Frontend Developer,Mid,Engaged,33,11.539278975076668,2.726908896187192,38.02601821441975,30-45k,4.525575116700569,4.700421526731634,2.305145906610291,2.8699338115986803,3.2707793575480437,4.476355047909536,4.54,5.0,1.8,3.01,2.76,1.0,1.0,2.57,1.0,1.0,1.0,1.46,2.52,1.0,1.46
43,Administración,Administrative Assistant,Junior,Burnout,22,2.146278631634576,0.0700767860856315,40.0,<30k,4.750314529806367,0.9429174072021462,2.9966462572298522,3.4015498582268386,2.588049076700779,2.071234443066152,4.71,5.0,3.11,2.06,1.68,3.98,3.37,4.64,4.59,1.0,2.79,3.73,3.6822222222222223,1.895,3.73
10,Ventas,Account Manager,Lead,Boreout,57,36.62823828406797,2.904249066225517,38.60309610405383,>60k,2.2774966062891617,2.5174993900397102,3.3161220319891673,4.948054375275165,3.8422403707426307,2.0157183976433855,1.98,2.27,1.13,1.09,1.0,1.59,2.88,1.73,2.64,2.46,3.23,2.01,1.8122222222222224,2.8449999999999998,2.01
44,RRHH,HR Specialist,Junior,Engaged,25,1.6250857226580735,1.6250857226580735,36.86770612028289,<30k,4.308047433176352,4.463281014073654,3.618935115975177,4.46910073641563,3.462767088924365,4.096154662493062,3.79,4.96,1.27,1.0,1.0,1.0,1.32,3.41,1.0,1.02,1.0,2.49,2.0833333333333335,1.01,2.49
10,Marketing,Marketing Specialist,Mid,Burnout,31,11.534720363143101,5.052676100844426,36.317207321335154,30-45k,4.70968545194222,2.601067531583254,3.32262888007475,3.385752875726264,2.3105609487993313,3.1146434143128765,5.0,5.0,1.73,1.74,1.78,2.32,1.57,4.1,2.67,1.0,1.62,2.52,2.8788888888888895,1.31,2.52
29,Data,Data Analyst,Junior,Healthy,28,7.306117949337991,4.535358420377101,38.39196854429312,<30k,3.8895581637947023,3.8843353498662494,2.6002594950109894,3.2364354144495215,3.8224120877717116,3.551277923202543,4.06,3.73,1.0,2.64,2.01,1.24,1.77,2.85,1.0,1.0,1.42,1.98,2.2555555555555555,1.21,1.98
50,UX/UI,UX Designer,Mid,Engaged,35,11.824591543454867,5.175945734918199,33.795429262178565,30-45k,4.582083898900241,4.9583994232074735,2.6551464516641636,4.509814098961804,4.5773422416674885,5.062824636320726,4.59,4.24,1.0,2.71,1.0,1.0,1.0,2.5,1.0,1.0,1.0,1.65,2.1155555555555554,1.0,1.65
45,Finanzas,Financial Analyst,Mid,Engaged,30,5.849124979260527,5.849124979260527,40.0,30-45k,3.9470470344938726,5.6524644280306156,3.459918958505162,2.937788601504887,2.831008744949996,4.778070207066489,4.28,4.85,2.32,1.14,2.25,1.0,1.0,1.61,1.0,1.29,1.0,1.42,2.161111111111111,1.145,1.42
16,QA,QA Engineer,Junior,Healthy,27,3.387242962448101,0.6295886307086649,38.47603317720594,<30k,1.996358601903228,4.11115251594227,3.595380643001117,3.1514207549708955,3.6846722621130454,3.578580280517504,1.57,3.17,1.07,1.71,1.46,1.0,1.16,1.34,1.04,3.17,1.56,1.29,1.5022222222222221,2.365,1.29
18,Finanzas,Financial Analyst,Junior,Burnout,28,5.2542944573780135,1.9066332780818789,39.50602692317865,<30k,4.5427734120913765,2.667718366098117,4.0493460439088516,4.121909683825457,3.5967864921217543,1.3699542845292225,4.13,5.0,1.63,1.0,1.19,2.39,3.74,4.18,2.16,1.0,3.57,3.71,2.824444444444444,2.285,3.71
21,Finanzas,Financial Analyst,Mid,Boreout,29,4.156236805644221,3.005008122732637,35.34872818085437,30-45k,2.0580543607485113,2.7392125123715734,3.1872971441714686,3.840491437141388,2.846348440474448,1.5207050671241822,1.95,3.3,2.78,1.97,1.1,2.09,3.8,2.54,1.86,3.26,3.27,2.75,2.3766666666666665,3.2649999999999997,2.75
12,Administración,Administrative Assistant,Mid,Burnout,27,3.5495285314294547,2.5419546921542713,36.45596477975399,30-45k,5.142654392028631,2.9545348376513902,2.9980079937114406,3.1610418143860692,2.956873755991401,1.8654928878792403,4.72,5.0,1.91,2.14,1.86,2.55,3.45,4.03,2.85,1.0,3.07,3.97,3.167777777777778,2.035,3.97
22,QA,QA Engineer,Mid,Healthy,30,9.688663709744905,3.568964925993012,40.0,30-45k,3.582650933147864,2.5352362292731736,4.002781305186462,3.107965499148004,3.2985939572577494,3.2942030374111013,3.21,4.5,1.48,1.0,1.89,2.53,1.94,3.05,2.21,1.0,1.74,2.21,2.423333333333334,1.37,2.21
42,UX/UI,UI Designer,Senior,Engaged,43,22.54564977542313,2.7182799630687207,37.190434094732524,45-60k,3.787199884324827,3.6339791065073075,3.75388042119832,3.141130198656696,3.4745619590897587,4.203899975544997,4.21,4.36,1.47,1.23,1.96,1.2,1.09,2.86,1.18,1.09,1.2,1.46,2.1733333333333333,1.145,1.46
21,UX/UI,UX Designer,Junior,Engaged,27,5.839979704639204,2.2064680193668442,39.076435623501304,<30k,4.34367007874828,4.291858745718182,4.255999164725888,3.858505615564017,4.205803803708013,4.566640793832421,4.14,5.0,1.0,1.0,1.0,1.0,1.1,3.07,1.0,1.0,1.0,1.24,2.0344444444444445,1.0,1.24
41,RRHH,HR Specialist,Junior,Boreout,27,4.136562133058299,3.2890100991056586,38.4008800625822,<30k,2.1857525346334956,2.3280452336369137,3.4509574702039774,3.6558439376766407,3.9432356229083974,2.78901985106393,2.2,2.69,1.39,1.7,1.67,2.12,3.14,2.63,2.88,2.77,1.69,2.45,2.2688888888888887,2.23,2.45
43,Ventas,Account Manager,Junior,Healthy,27,7.2181305265162194,1.270076103025375,37.434055079263615,<30k,3.6781354293169457,3.9452350446174687,2.6367857511126855,2.7726217198266916,3.671832619244447,3.690275475990065,4.02,4.6,1.39,2.7,2.9,1.47,1.63,2.35,1.39,1.48,1.54,2.46,2.494444444444445,1.51,2.46
30,Administración,Administrative Assistant,Senior,Engaged,48,25.781126820246822,4.201547856548185,40.0,45-60k,4.400857688707168,4.1879287392103075,3.358250451222665,1.9112248525521296,2.934077222297961,4.462893899550164,4.03,4.85,1.93,1.55,2.72,1.25,1.0,3.04,1.04,1.0,1.0,2.12,2.3788888888888886,1.0,2.12
12,RRHH,HR Specialist,Mid,Healthy,28,10.763640875087663,2.6643016494559113,38.10906109069172,30-45k,3.1215609197206193,3.6777608950526064,4.440691568717421,4.846612470639516,4.325141029304616,3.900634030519267,3.23,3.14,1.53,1.0,1.0,1.45,1.0,1.88,1.81,1.68,1.0,1.61,1.7822222222222222,1.3399999999999999,1.61
1,QA,QA Engineer,Lead,Healthy,43,23.52066235323635,3.636965771706251,40.0,>60k,3.436940063239366,3.241045142832616,3.1975762000920307,4.8352900691310765,3.001390700685625,3.7810456979388434,2.86,4.07,2.13,1.61,1.0,1.09,1.0,2.3,2.05,1.07,1.0,1.82,2.0122222222222224,1.0350000000000001,1.82
33,UX/UI,UX Designer,Junior,Healthy,26,1.8427070336649205,1.8427070336649205,35.18946609313917,<30k,2.903092725991275,3.81823870107116,3.198193304200002,3.9980966302653127,3.415941721648216,4.238494358784759,3.08,3.43,1.25,1.45,1.19,1.0,1.13,2.13,1.0,2.45,1.0,1.57,1.7399999999999995,1.725,1.57
8,Marketing,Marketing Specialist,Junior,Burnout,24,4.370526870275844,2.2411610257516132,38.467610000743655,<30k,4.775087519597881,2.650386808694996,2.814621083597043,4.371175147097054,4.524844724218307,2.1875227878469685,4.51,5.0,1.0,2.16,1.0,2.13,2.88,3.17,2.17,1.63,2.27,3.27,2.668888888888889,1.95,3.27
50,Administración,Administrative Assistant,Mid,Engaged,32,10.57621635139078,3.7610423957598385,36.91895899770422,30-45k,3.162225449066804,3.9001111398609014,4.825577680369617,4.514829480244698,3.6153300343627164,4.768172909834995,2.87,4.15,1.42,1.0,1.0,1.01,1.0,1.92,1.0,2.0,1.0,1.02,1.7077777777777778,1.5,1.02
21,Data,Data Analyst,Junior,Engaged,24,2.4025288251867307,2.4025288251867307,37.44256896590116,<30k,3.868571684500143,3.765879258477883,4.215156859954129,3.9385983036377965,3.692040737349603,5.291893994492946,3.86,4.07,1.0,1.0,1.0,1.02,1.0,2.81,1.02,1.3,1.0,1.03,1.8644444444444446,1.15,1.03
47,Data,BI Analyst,Junior,Boreout,24,0.5108192301328514,0.5108192301328514,37.1962806433485,<30k,3.110533016976069,3.9812888383419462,3.0555872918004443,3.5329056145446294,3.3639171005436186,3.018743546159292,2.9,3.73,1.59,2.59,1.58,1.31,2.35,2.54,1.5,1.76,2.32,3.01,2.232222222222222,2.04,3.01
9,RRHH,HR Specialist,Senior,Healthy,36,13.106813939486253,2.4692913939903147,38.81505877822019,45-60k,2.953855480541802,3.6386979308112806,4.307143186080416,3.6785954401781202,3.193394459072516,4.212965188533839,2.48,4.13,1.4,1.0,1.4,1.25,1.29,2.05,1.37,1.4,1.22,1.0,1.818888888888889,1.31,1.0
2,DevOps,DevOps Engineer,Junior,Boreout,25,7.975428122966148,1.4764176340880921,37.249031199623715,<30k,2.9426606104059045,2.385302391289645,4.064240039604675,3.6505885214426974,3.675492487750998,1.8416515170212548,2.63,2.58,1.01,1.0,1.13,2.32,3.2,3.12,2.99,2.35,2.84,3.11,2.2200000000000006,2.5949999999999998,3.11
44,Producto,Product Manager,Senior,Burnout,37,17.527285082164195,2.6294063397508767,38.88439070035509,45-60k,4.286097614102033,2.4241877469778252,3.754922256408358,2.262300087783099,3.624373230996635,1.9186484745383494,4.52,4.53,1.46,1.3,2.43,2.52,3.08,3.3,2.45,1.0,3.18,4.1,2.8433333333333337,2.09,4.1
12,Ventas,Account Manager,Mid,Healthy,34,10.063565120406793,3.7843156111650917,37.66082169266169,30-45k,2.949339657729033,5.118652312005085,4.112947719991659,3.818342384286184,3.0850915271358947,4.293634697968893,3.04,3.92,1.98,1.0,1.04,1.0,1.0,1.97,1.0,2.53,1.0,1.01,1.7722222222222224,1.765,1.01
40,Ventas,Account Manager,Senior,Healthy,34,13.337006903240763,0.4616802740240593,36.361098109248054,45-60k,2.7026828949984365,3.7585189986211502,3.629942812287521,2.5510454956361777,3.7739105880003563,4.146853049497272,2.76,3.07,1.69,1.3,2.86,1.11,1.0,1.68,1.21,2.31,1.0,1.09,1.8533333333333333,1.655,1.09
13,Marketing,Marketing Specialist,Junior,Boreout,26,6.351245613159067,4.795356763775616,38.20985280920841,<30k,1.7136290865523316,2.7615254834230303,3.6547813690254753,3.67481699077454,3.487062596147261,3.6703942201263096,1.58,2.61,1.45,1.52,1.85,2.5,1.0,1.46,2.68,3.25,1.42,1.17,1.8499999999999999,2.335,1.17
12,RRHH,HR Specialist,Junior,Healthy,26,3.2733594714851932,1.1335490484032325,37.21930831331244,<30k,2.6302198279879203,3.524577891216072,2.88661157572706,3.8711389788277693,3.300667620615097,4.191466672128192,2.59,2.6,1.92,2.02,1.47,1.62,1.0,2.17,2.26,2.09,1.0,1.44,1.961111111111111,1.545,1.44
40,Desarrollo,Frontend Developer,Junior,Burnout,22,0.0,0.0,37.518842545562705,<30k,4.9315141582009145,1.4047287212045858,2.5144471193688727,3.3519524746434257,2.6521543237384155,3.0347809133064363,4.02,5.0,2.29,2.0,1.47,3.75,1.84,4.33,3.46,1.0,1.76,2.64,3.1288888888888895,1.38,2.64
9,Administración,Administrative Assistant,Senior,Burnout,34,6.9382017717516,2.0690682389523114,36.714034179652614,45-60k,4.961697331499567,1.3246154003643018,3.542614989738518,3.4858478270768707,3.473751822788384,2.1446335662183857,4.98,5.0,2.36,1.0,1.24,3.66,3.24,4.78,4.04,1.0,3.29,3.28,3.366666666666667,2.145,3.28
15,DevOps,DevOps Engineer,Mid,Burnout,34,13.831726555670935,2.8040765639518783,40.0,30-45k,5.993255913650371,3.2059074773851606,3.435783807547922,3.1050450162948393,3.352870939425688,2.2064555985880983,5.0,5.0,1.64,1.26,2.83,1.9,3.25,4.73,2.47,1.0,2.6,3.12,3.1199999999999997,1.8,3.12
29,QA,QA Engineer,Junior,Healthy,28,3.7032763487042457,1.4986866791424023,38.023162230757315,<30k,2.987011817945921,2.1817945241511056,3.5293705537564874,3.745356404538908,3.6031507455595864,3.985380307480271,3.32,3.52,1.75,1.2,1.0,3.3,1.49,3.12,2.51,1.67,1.48,2.05,2.356666666666667,1.575,2.05
15,Ventas,Account Manager,Mid,Healthy,34,11.87284128465975,4.37886088336413,40.0,30-45k,3.825940874234654,3.708612256812288,3.6819803864368708,2.8724241015177783,3.776699895908512,3.5461779539404503,3.94,3.81,1.06,1.06,2.37,1.19,1.0,2.97,1.36,1.22,1.07,2.37,2.0844444444444448,1.145,2.37
10,RRHH,HR Specialist,Mid,Healthy,30,6.607141609338596,0.6661878819495,37.963295509241874,30-45k,2.350759996835599,1.8398807204847722,3.044098334137551,3.6189052039508467,3.6446992025780425,4.0403164077585645,2.34,2.62,2.04,1.93,2.35,2.83,1.0,2.68,3.19,3.0,1.0,1.91,2.3311111111111114,2.0,1.91
3,QA,QA Engineer,Senior,Engaged,40,14.250412169629971,0.5303972272664312,39.41372726629845,45-60k,4.873006911463174,4.161834189708581,4.481377700465169,3.3331056638137415,3.732672096133947,4.060965026236932,5.0,5.0,1.0,1.0,1.68,1.34,1.1,3.77,1.03,1.0,1.01,2.65,2.3244444444444445,1.005,2.65
